Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora,
19/04/23,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
19/04/23,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
19/04/23,Buenos Aires,Mujer,47,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
19/04/23,Buenos Aires,Mujer,39,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
19/04/23,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Pareja,Varon,
19/04/23,Buenos Aires,Mujer,45,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
19/04/23,Buenos Aires,Mujer,53,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
19/04/23,Tucumán,Mujer,27,Argentina,Si,No,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,,
19/04/23,Córdoba,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
19/04/23,San Luis,Mujer,24,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
19/04/23,Buenos Aires,Mujer,50,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
19/04/23,Santiago Del Estero,Mujer,53,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
19/04/23,Buenos Aires,Mujer,45,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
19/04/23,Mendoza,Mujer,37,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
19/04/23,Salta,Mujer,32,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
19/04/23,Buenos Aires,Mujer,27,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
19/04/23,Buenos Aires,Mujer,39,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
19/04/23,San Luis,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
19/04/23,Córdoba,Mujer,39,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
19/04/23,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
19/04/23,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
20/04/23,CABA,Mujer,62,Uruguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
20/04/23,CABA,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,CABA,Mujer,32,Argentina,Si,No,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,CABA,Mujer,49,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,,
20/04/23,CABA,Mujer,52,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,CABA,Mujer,28,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,CABA,Mujer,23,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
20/04/23,CABA,Mujer,92,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon,
20/04/23,CABA,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,CABA,Mujer,25,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
20/04/23,CABA,Mujer,53,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
20/04/23,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,Buenos Aires,Mujer,69,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
20/04/23,Buenos Aires,Mujer,22,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
20/04/23,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,Mendoza,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
20/04/23,Neuquén,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
20/04/23,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,Tucumán,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
20/04/23,Mendoza,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,Tucumán,Mujer,38,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
20/04/23,Córdoba,Mujer,16,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon,
20/04/23,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,Mendoza,Mujer,25,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
20/04/23,Buenos Aires,Mujer,26,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon,
20/04/23,Corrientes,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,CABA,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,CABA,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,CABA,Mujer,75,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,CABA,Mujer,60,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,Ex pareja,,
21/04/23,CABA,Mujer,41,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Buenos Aires,Mujer,31,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon,
21/04/23,CABA,Mujer,52,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,CABA,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,Santa Fe,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Buenos Aires,Mujer,40,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,Mendoza,Mujer,45,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Río Negro,Mujer,52,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,Córdoba,Mujer,68,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,Buenos Aires,Mujer,36,Peruana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,CABA,Mujer,57,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Mendoza,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Buenos Aires,Mujer,23,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Buenos Aires,Mujer,29,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
21/04/23,Córdoba,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
21/04/23,Santa Fe,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,CABA,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,CABA,Mujer,47,Argentina,Si,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon,
22/04/23,Buenos Aires,Mujer,44,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Buenos Aires,Mujer,66,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
22/04/23,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Buenos Aires,Mujer,49,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Chaco,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Jujuy,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Neuquén,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Buenos Aires,Mujer,22,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Buenos Aires,Mujer,53,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Buenos Aires,Mujer,50,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Jujuy,Mujer,32,Argentina,Si,No,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Buenos Aires,Mujer,40,Paraguaya,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Córdoba,Mujer,38,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Córdoba,Mujer,26,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Jujuy,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Córdoba,Mujer,14,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon,
22/04/23,Santa Cruz,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
22/04/23,Santa Fe,Mujer,40,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Santiago Del Estero,Mujer,29,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Santiago Del Estero,Mujer,32,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Santiago Del Estero,Mujer,43,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
22/04/23,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,CABA,Mujer,42,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Misiones,Mujer,25,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
22/04/23,Salta,Mujer,40,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Buenos Aires,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Mendoza,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
22/04/23,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Tucumán,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Neuquén,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
22/04/23,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,CABA,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
23/04/23,CABA,Mujer,26,Boliviana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,CABA,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,CABA,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,CABA,Mujer,36,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,56,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,48,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
23/04/23,Buenos Aires,Mujer,70,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
23/04/23,Buenos Aires,Mujer,48,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,27,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
23/04/23,Buenos Aires,Mujer,38,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,70,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,San Juan,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Tucumán,Mujer,49,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
23/04/23,Tucumán,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,19,Argentina,No,Si,No,Si,Si,No,No,No,No,No,No,No,Otro,Varon,
23/04/23,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,39,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Tucumán,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Santa Fe,Mujer,20,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Santa Fe,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Tucumán,Mujer,45,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
23/04/23,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Mendoza,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Mendoza,Mujer,36,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,,
23/04/23,Buenos Aires,Mujer,32,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,43,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Córdoba,Mujer,24,Peruana,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Santa Fe,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Santa Fe,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Santa Fe,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Tucumán,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,39,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,San Luis,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Santa Fe,Mujer,18,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,,
23/04/23,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Buenos Aires,Mujer,46,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
23/04/23,Tucumán,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
23/04/23,Tucumán,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,37,Boliviana,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,35,Argentina,Si,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,
24/04/23,CABA,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,CABA,Mujer,38,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,CABA,Mujer,40,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
24/04/23,CABA,Mujer,57,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,Si,,Varon,
24/04/23,CABA,Mujer,20,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,CABA,Mujer,32,Otro,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
24/04/23,CABA,Mujer,46,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,CABA,Mujer,37,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon,
24/04/23,Buenos Aires,Mujer,26,Argentina,No,No,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,24,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
24/04/23,Buenos Aires,Mujer,68,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,57,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon,
24/04/23,Buenos Aires,Mujer,49,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,72,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,29,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon,
24/04/23,Buenos Aires,Varon,1,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Mujer,
24/04/23,Córdoba,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Catamarca,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
24/04/23,Buenos Aires,Mujer,45,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,34,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Buenos Aires,Mujer,27,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
24/04/23,Santa Fe,Mujer,78,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
24/04/23,Santa Fe,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Jujuy,Mujer,47,Argentina,Si,Si,Si,Si,Si,No,No,No,No,No,No,No,Otro,,
24/04/23,Buenos Aires,Mujer,52,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Entre Ríos,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Entre Ríos,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/04/23,Santiago Del Estero,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
25/04/23,Buenos Aires,Mujer,37,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/04/23,CABA,Mujer,78,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
25/04/23,CABA,Mujer,43,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon,
25/04/23,CABA,Mujer,31,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
25/04/23,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/04/23,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,
25/04/23,CABA,Mujer,53,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/04/23,CABA,Mujer,45,Peruana,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,,
25/04/23,CABA,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
25/04/23,Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/04/23,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/04/23,Buenos Aires,Mujer,39,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/04/23,Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
